date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:59	79741/79741	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:33%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/bootstrap.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/bootstrap.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:00	1418/1418	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:33%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/scrollIt.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/scrollIt.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:00	8835/8835	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:34%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.waypoints.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.waypoints.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:00	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:32%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/owl.carousel.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/owl.carousel.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:01	12597/12597	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:33%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.stellar.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.stellar.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:01	41730/41730	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:32%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.magnific-popup.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.magnific-popup.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:01	1232/1232	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:33%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/YouTubePopUp.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/YouTubePopUp.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:02	146227/146227	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:33%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/select2.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/select2.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:03	1115/1115	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:34%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.counterup.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/jquery.counterup.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:03	77831/77831	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:34%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/datepicker.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/datepicker.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:03	5010/5010	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:33%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/smooth-scroll.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/smooth-scroll.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:03	9895/9895	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:32%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/vegas.slider.min.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/vegas.slider.min.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:03	17451/17451	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2023:06:32%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/js/custom.js	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/js/custom.js	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index.html)
12:43:04	194652/194652	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:39%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/bootstrap.min.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/bootstrap.min.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:04	3351/3351	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:41%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/owl.carousel.min.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/owl.carousel.min.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:04	1013/1013	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:40%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/owl.theme.default.min.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/owl.theme.default.min.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:05	71552/71552	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:39%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/animate.min.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/animate.min.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:05	16417/16417	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:40%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/themify-icons.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/themify-icons.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:05	1958/1958	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:41%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/flaticon.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/flaticon.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:05	6975/6975	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:39%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/magnific-popup.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/magnific-popup.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:06	3015/3015	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:41%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/YouTubePopUp.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/YouTubePopUp.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:06	17594/17594	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:41%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/select2.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/select2.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:06	1758/1758	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:39%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/datepicker.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/datepicker.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:06	9411/9411	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jun%202023%2023:06:41%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/vegas.slider.min.css	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/vegas.slider.min.css	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins.css)
12:43:07	2004/2004	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2023:06:37%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/dots.png	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/dots.png	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/style.css)
12:43:07	84522/84522	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2023:06:37%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/map1.png	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/map1.png	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/style.css)
12:43:08	130043/130043	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2023:06:37%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/map2.png	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/map2.png	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/style.css)
12:43:09	167065/167065	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:48%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/8.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/8.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/style.css)
12:43:09	371535/371535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:42%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/rome1.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/rome1.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index2.html)
12:43:09	253020/253020	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:47%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/france2.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/france2.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/index2.html)
12:43:10	281337/281337	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:07:11%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/team/01.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/team/01.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/about.html)
12:43:10	196465/196465	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:07:11%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/team/03.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/team/03.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/about.html)
12:43:10	332828/332828	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:07:12%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/team/02.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/team/02.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/about.html)
12:43:11	364849/364849	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:50%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/15.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/15.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/about.html)
12:43:11	418660/418660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:54%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/11.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/11.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/gallery.html)
12:43:11	371535/371535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:57%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/2.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/2.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/tours.html)
12:43:12	482193/482193	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:52%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/16.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/16.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/gallery.html)
12:43:12	383070/383070	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:58%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/3.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/3.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/gallery.html)
12:43:12	397311/397311	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:52%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/17.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/17.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/gallery.html)
12:43:12	253020/253020	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:58%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/1.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/slider/1.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/gallery.html)
12:43:12	247427/247427	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:46%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/maldives2.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/maldives2.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/tour-details.html)
12:43:13	311843/311843	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:46%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/maldives3.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/maldives3.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/tour-details.html)
12:43:13	324561/324561	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:06:45%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/maldives4.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/tours/maldives4.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/tour-details.html)
12:43:13	144283/144283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:07:07%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/22.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/22.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/post.html)
12:43:13	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202024%2006:58:13%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/c.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/c.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/post.html)
12:43:13	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202024%2006:58:13%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/d.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/d.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/post.html)
12:43:14	128216/128216	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:07:08%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/33.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/33.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/post.html)
12:43:14	164036/164036	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:07:09%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/44.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/44.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/post.html)
12:43:14	99756/99756	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2023:07:07%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/11.jpg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/img/blog/11.jpg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/blog2.html)
12:43:15	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202024%2006:58:14%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/owl.video.play.png	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/owl.video.play.png	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/owl.carousel.min.css)
12:43:15	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2013%20Jun%202023%2023:06:38%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.eot	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.eot	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/themify-icons.css)
12:43:15	56108/56108	---M--	200	added ('OK')	font/woff	date:Tue,%2013%20Jun%202023%2023:06:39%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.woff	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.woff	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/themify-icons.css)
12:43:15	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2013%20Jun%202023%2023:06:38%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.eot?	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themifyd41d.eot	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/themify-icons.css)
12:43:16	78584/78584	---M--	200	added ('OK')	font/ttf	date:Tue,%2013%20Jun%202023%2023:06:38%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.ttf	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.ttf	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/themify-icons.css)
12:43:16	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Jun%202023%2023:06:39%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.svg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/themify.svg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/themify-icons.css)
12:43:16	7498/7498	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2013%20Jun%202023%2023:06:38%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.eot	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.eot	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/flaticon.css)
12:43:16	7498/7498	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2013%20Jun%202023%2023:06:38%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.eot?	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticond41d.eot	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/flaticon.css)
12:43:17	5096/5096	---M--	200	added ('OK')	font/woff	date:Tue,%2013%20Jun%202023%2023:06:38%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.woff	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.woff	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/flaticon.css)
12:43:17	7320/7320	---M--	200	added ('OK')	font/ttf	date:Tue,%2013%20Jun%202023%2023:06:38%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.ttf	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.ttf	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/flaticon.css)
12:43:17	36703/36703	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Jun%202023%2023:06:39%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.svg	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/fonts/Flaticon.svg	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/flaticon.css)
12:43:17	1779/1779	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2023:06:41%20GMT	https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/close.png	F:/Static%20Design/travol/duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/close.png	(from https://duruthemes.com/demo/html/travol/multipage-slideshow/css/plugins/YouTubePopUp.css)
